,mu,quantized_mu,changed,timestamp,average_util,parameter,delta_latency
0,0.5053095488831285,0.66,0,2022-12-13 21:26:58.965666,0.5280375,0.03,-1.4171593027072005
0,0.5661771033835932,0.66,0,2022-12-13 21:27:00.993346,0.5949139999999999,0.03,-3.1676256860672
0,0.5818233892957524,0.66,0,2022-12-13 21:27:03.053270,0.6113702000000001,0.03,-4.192642751027201
0,0.5577999465258053,0.66,0,2022-12-13 21:27:05.102046,0.58715969,0.03,-3.847083743027201
0,0.6251611658302579,0.66,0,2022-12-13 21:27:15.137310,0.65511719,0.03,-6.525312489973761
0,0.6198944443880312,0.66,0,2022-12-13 21:27:17.166220,0.64982379,0.03,-6.0511524440134465
0,0.6031828782263433,0.66,0,2022-12-13 21:27:21.244998,0.6331014899999999,0.03,-5.909722037613446
0,0.638372091692901,0.66,0,2022-12-13 21:27:23.271795,0.6682247899999999,0.03,-5.316469844362757
0,0.6925668748606256,0.66,0,2022-12-13 21:27:25.299492,0.7224712,0.03,-5.7479970860817655
0,0.6353916351517498,0.66,0,2022-12-13 21:27:49.363075,0.6652307,0.03,-5.227951160961766
0,0.6094857606142081,0.66,0,2022-12-13 21:27:59.395007,0.6393141999999999,0.03,-5.164016020865765
0,0.5279448087506977,0.66,0,2022-12-13 21:28:07.421848,0.5576950999999999,0.03,-4.788657419127525
0,0.5095800534110918,0.66,0,2022-12-13 21:28:13.470104,0.5392662,0.03,-4.560026627398373
0,0.46452726863835153,0.33,1,2022-12-13 21:28:15.499384,0.4940733999999999,0.03,-4.1911448473083945
0,0.5217374635945187,0.66,1,2022-12-13 21:28:23.553239,0.5513266000000001,0.03,-4.290691388050808
0,0.5993005527505054,0.66,0,2022-12-13 21:28:29.617229,0.6288647,0.03,-4.2316482025369995
0,0.5431465390900947,0.66,0,2022-12-13 21:28:31.654439,0.5726128,0.03,-4.029045536414045
0,0.57698484858187,0.66,0,2022-12-13 21:28:37.727235,0.6065505999999999,0.03,-4.235335521227588
0,0.5567900530292118,0.66,0,2022-12-13 21:28:39.753196,0.5862607,0.03,-4.037297099359091
0,0.5348215965722375,0.66,0,2022-12-13 21:28:41.797626,0.5643634,0.03,-4.181654371583626
0,0.5422355721267722,0.66,0,2022-12-13 21:28:45.831996,0.5717157,0.03,-4.055369789363254
0,0.559330869606095,0.66,0,2022-12-13 21:28:47.859775,0.5886606999999999,0.03,-3.8014218368690873
0,0.5313792797217918,0.66,0,2022-12-13 21:28:53.926708,0.5608811,0.03,-4.097991761591623
0,0.4747549666477358,0.33,1,2022-12-13 21:28:55.955512,0.5042715099999999,0.03,-4.127991013192074
0,0.5236331510012793,0.66,1,2022-12-13 21:29:02.008041,0.55301761,0.03,-3.8864511026500113
0,0.45432153210128084,0.33,1,2022-12-13 21:29:04.042578,0.48367051000000005,0.03,-3.830409069271907
0,0.5174543157541731,0.66,1,2022-12-13 21:29:10.129642,0.5470848100000001,0.03,-4.396786347513879
0,0.5263802635360546,0.66,0,2022-12-13 21:29:12.157547,0.55590841,0.03,-4.152284028182318
0,0.5651974788672579,0.66,0,2022-12-13 21:29:18.212413,0.5946971,0.03,-4.093587114642207
0,0.5480621496898925,0.66,0,2022-12-13 21:29:20.240203,0.5773526,0.03,-3.7443221314119115
0,0.5222635478747464,0.66,0,2022-12-13 21:29:28.313904,0.5517314000000001,0.03,-4.0320312498770585
0,0.5616070427500184,0.66,0,2022-12-13 21:29:36.364282,0.5912548,0.03,-4.444632091998001
0,0.552576442697926,0.66,0,2022-12-13 21:29:44.396626,0.5820696,0.03,-4.080751965694753
0,0.581288182160041,0.66,0,2022-12-13 21:29:50.436357,0.610756,0.03,-4.031966823818077
0,0.5272167668021515,0.66,0,2022-12-13 21:29:52.561312,0.5567575,0.03,-4.179321351150815
0,0.5410687366902612,0.66,0,2022-12-13 21:29:58.591118,0.5705399,0.03,-4.038272990509956
0,0.45375088610334213,0.33,1,2022-12-13 21:30:00.641830,0.48328061,0.03,-4.155632684504318
0,0.47466254054366275,0.33,0,2022-12-13 21:30:04.669173,0.50419951,0.03,-4.171159639699807
0,0.5307560791503405,0.66,1,2022-12-13 21:30:06.696605,0.5602547099999999,0.03,-4.091610003856199
0,0.41844842098473933,0.33,1,2022-12-13 21:30:08.727988,0.44795048,0.03,-4.098471095181313
0,0.5113309283639992,0.66,1,2022-12-13 21:30:12.759822,0.5405962800000002,0.03,-3.7095606922369586
0,0.5059017305290698,0.66,0,2022-12-13 21:30:14.788028,0.53495808,0.03,-3.4591967652970492
0,0.49974320778832954,0.66,0,2022-12-13 21:30:16.812977,0.5289018700000001,0.03,-3.57395943050358
0,0.5568460313371509,0.66,0,2022-12-13 21:30:20.881132,0.58596687,0.03,-3.529984233554864
0,0.5684543781567738,0.66,0,2022-12-13 21:30:22.924886,0.5974781,0.03,-3.425205118140607
0,0.5686802406608197,0.66,0,2022-12-13 21:30:28.985340,0.5980812,0.03,-3.913623183664486
0,0.5713248096453828,0.66,0,2022-12-13 21:30:31.031744,0.600677,0.03,-3.8353557645723866
0,0.5786995057836536,0.66,0,2022-12-13 21:30:33.077092,0.6080919,0.03,-3.8994263711174173
0,0.5755113011105024,0.66,0,2022-12-13 21:30:35.104942,0.6048181,0.03,-3.7676325008099085
0,0.5596601857651438,0.66,0,2022-12-13 21:30:39.135246,0.5888034,0.03,-3.5557647556266545
0,0.5959333839747001,0.66,0,2022-12-13 21:30:45.222814,0.6253347,0.03,-3.914218789899331
0,0.5897972026999905,0.66,0,2022-12-13 21:30:47.250238,0.6191298000000001,0.03,-3.8055590487995947
0,0.5945111905839233,0.66,0,2022-12-13 21:30:51.332229,0.6238599,0.03,-3.8299967525535874
0,0.6070529227338727,0.66,0,2022-12-13 21:30:55.361835,0.6363649,0.03,-3.775130779837223
0,0.6352372195723816,0.66,0,2022-12-13 21:30:59.464033,0.6643242,0.03,-3.492195342840418
0,0.6433829905589981,0.66,0,2022-12-13 21:31:01.498661,0.6711801000000001,0.03,-2.611426993242974
0,0.6212134732531677,0.66,0,2022-12-13 21:31:03.527684,0.6491129,0.03,-2.658987096485495
0,0.5662408657027935,0.66,0,2022-12-13 21:31:07.610305,0.5946529,0.03,-2.938743616807539
0,0.5855852086993429,0.66,0,2022-12-13 21:31:09.642968,0.6139630000000001,0.03,-2.917408766340395
0,0.5469541089481826,0.66,0,2022-12-13 21:31:11.671627,0.5753816,0.03,-2.9485249816677097
0,0.5860784098801501,0.66,0,2022-12-13 21:31:15.725318,0.6153976,0.03,-3.7856695709314536
0,0.6649136163821019,0.66,0,2022-12-13 21:31:19.781311,0.6941316,0.03,-3.6470769713390014
0,0.6759642298938512,0.66,0,2022-12-13 21:31:25.878314,0.7053157999999999,0.03,-3.8343987678183145
0,0.5488747775185122,0.66,0,2022-12-13 21:31:27.931220,0.5780407,0.03,-3.5826263147485253
0,0.5666833749205029,0.66,0,2022-12-13 21:31:31.982867,0.5950814999999999,0.03,-2.9300226131534126
0,0.5797017805737367,0.66,0,2022-12-13 21:31:34.012490,0.6084134999999999,0.03,-3.1478889409508204
0,0.5417923854077055,0.66,0,2022-12-13 21:31:36.038856,0.5702317000000001,0.03,-2.9560722929790884
0,0.5484118159211802,0.66,0,2022-12-13 21:31:42.088776,0.5770637999999999,0.03,-3.10256355827718
0,0.5525666083794052,0.66,0,2022-12-13 21:31:44.135056,0.5812466000000001,0.03,-3.1235592970498343
0,0.5625032877597559,0.66,0,2022-12-13 21:31:50.165980,0.5909878,0.03,-2.985460040882457
0,0.4986652504114236,0.66,0,2022-12-13 21:31:52.215073,0.5272382,0.03,-3.045587716935336
0,0.6075322490738878,0.66,0,2022-12-13 21:31:56.266629,0.6362836,0.03,-3.1791351556592455
0,0.6120005929674484,0.66,0,2022-12-13 21:31:58.293621,0.6408554000000001,0.03,-3.2656242283330883
0,0.6201821108312514,0.66,0,2022-12-13 21:32:00.350601,0.6490859999999999,0.03,-3.3094290748443473
0,0.6239037124234348,0.66,0,2022-12-13 21:32:04.400165,0.6532895,0.03,-3.8886118258234745
0,0.6996544663064168,0.66,0,2022-12-13 21:32:06.428905,0.7289540999999999,0.03,-3.75734916759068
0,0.5854290460093823,0.66,0,2022-12-13 21:32:08.473423,0.6147467000000001,0.03,-3.7834157863216915
0,0.5933996121787685,0.66,0,2022-12-13 21:32:10.518204,0.622697,0.03,-3.754147587104993
0,0.6400013293389479,0.66,0,2022-12-13 21:32:14.549129,0.6692591,0.03,-3.699294383092841
0,0.557748100726452,0.66,0,2022-12-13 21:32:16.594594,0.5870369,0.03,-3.7419979549996314
0,0.5596359631955579,0.66,0,2022-12-13 21:32:20.627248,0.5889683,0.03,-3.8051688125250633
0,0.5283854736675141,0.66,0,2022-12-13 21:32:22.660942,0.5576018,0.03,-3.6449599673616855
0,0.5204758422045281,0.66,0,2022-12-13 21:32:24.706625,0.5497465,0.03,-3.716809622414707
0,0.523499246620223,0.66,0,2022-12-13 21:32:26.739593,0.5527009999999999,0.03,-3.6265350630413486
0,0.5529971199733021,0.66,0,2022-12-13 21:32:28.765474,0.5819053,0.03,-3.3133513775437127
0,0.6017603610225905,0.66,0,2022-12-13 21:32:30.813684,0.6305824999999999,0.03,-3.237497280820063
0,0.566816216172009,0.66,0,2022-12-13 21:32:32.865503,0.5957675,0.03,-3.3536306589169285
0,0.6142660117338292,0.66,0,2022-12-13 21:32:34.913285,0.6433914999999999,0.03,-3.535286948517769
0,0.7145813880992367,0.66,0,2022-12-13 21:32:36.937183,0.7431357000000001,0.03,-3.0326119801984412
0,0.6410455236770507,0.66,0,2022-12-13 21:32:38.963369,0.6694985,0.03,-2.9648645050489097
0,0.6746338193988272,0.66,0,2022-12-13 21:32:45.053585,0.7032637,0.03,-3.086299493191128
0,0.5718071091745747,0.66,0,2022-12-13 21:32:47.100121,0.6004861,0.03,-3.1228014109721998
0,0.5253522021885405,0.66,0,2022-12-13 21:32:51.177818,0.5541171,0.03,-3.19004367124783
0,0.5566697403461746,0.66,0,2022-12-13 21:32:55.211671,0.5854032,0.03,-3.1649083352753036
0,0.5846248013199481,0.66,0,2022-12-13 21:32:59.267784,0.6135629999999999,0.03,-3.3412305573722425
0,0.625752288869574,0.66,0,2022-12-13 21:33:01.325842,0.6546118,0.03,-3.269740378218667
0,0.5903802158004751,0.66,0,2022-12-13 21:33:03.397048,0.6191497,0.03,-3.193763950200734
0,0.5160424565176146,0.66,0,2022-12-13 21:33:05.444273,0.5450949,0.03,-3.455066076269256
0,0.5577376966825991,0.66,0,2022-12-13 21:33:09.495389,0.5867604,0.03,-3.4241623877602865
0,0.523481144767086,0.66,0,2022-12-13 21:33:11.521260,0.5523955,0.03,-3.3190233157907776
0,0.5540439528565116,0.66,0,2022-12-13 21:33:15.596113,0.5833308,0.03,-3.7392568781978963
0,0.5951203244820199,0.66,0,2022-12-13 21:33:19.628449,0.6243439000000001,0.03,-3.6542532771059113
0,0.5881891259684173,0.66,0,2022-12-13 21:33:23.721383,0.6162345,0.03,-2.7309985270316064
0,0.6062086240983933,0.66,0,2022-12-13 21:33:25.757556,0.6353353000000002,0.03,-3.536645926972162
0,0.6004168374641408,0.66,0,2022-12-13 21:33:27.785112,0.629688,0.03,-3.717501910777285
0,0.5652936555269318,0.66,0,2022-12-13 21:33:29.809686,0.5947338,0.03,-3.9812738978213833
0,0.6027941414940375,0.66,0,2022-12-13 21:33:35.841176,0.6320973000000001,0.03,-3.7623946874566614
0,0.6394647375895031,0.66,0,2022-12-13 21:33:39.865926,0.6688631,0.03,-3.9092974074091056
0,0.5463498195005771,0.66,0,2022-12-13 21:33:43.897363,0.5758610899999999,0.03,-4.11714349277717
0,0.5868707356341537,0.66,0,2022-12-13 21:33:47.969441,0.61616419,0.03,-3.748564868739126
0,0.5944126275458939,0.66,0,2022-12-13 21:33:50.012149,0.62349079,0.03,-3.482583650124342
0,0.5304602953434582,0.66,0,2022-12-13 21:33:52.057773,0.5584437899999999,0.03,-2.699831396466641
0,0.5675964190199414,0.66,0,2022-12-13 21:33:56.109349,0.5958989899999999,0.03,-2.8720826165531794
0,0.6328650337810129,0.66,0,2022-12-13 21:34:00.173203,0.6617439,0.03,-3.2868569039140554
0,0.6070874357246769,0.66,0,2022-12-13 21:34:06.260588,0.6362101,0.03,-3.5320629311753553
0,0.5708749429286805,0.66,0,2022-12-13 21:34:08.329643,0.5999137999999999,0.03,-3.4408295336170713
0,0.5632942431375083,0.66,0,2022-12-13 21:34:12.357422,0.5925577999999999,0.03,-3.707120634092285
0,0.5909560436440618,0.66,0,2022-12-13 21:34:14.387003,0.620246,0.03,-3.743626221988526
0,0.5451671459684806,0.66,0,2022-12-13 21:34:16.456113,0.5744792999999999,0.03,-3.775387730798811
0,0.5902783426598317,0.66,0,2022-12-13 21:34:22.505348,0.619287,0.03,-3.4098924143019143
0,0.5644852461693554,0.66,0,2022-12-13 21:34:24.592971,0.5936165000000001,0.03,-3.541901673150222
0,0.5116289730104615,0.66,0,2022-12-13 21:34:28.621261,0.5408027,0.03,-3.5920274205935314
0,0.5458731673160444,0.66,0,2022-12-13 21:34:30.654838,0.5749743,0.03,-3.507817227672177
0,0.5171822613914431,0.66,0,2022-12-13 21:34:32.681216,0.5461578699999999,0.03,-3.377098709865428
0,0.47806849809642155,0.33,1,2022-12-13 21:34:36.731777,0.5072484700000001,0.03,-3.599614057044343
0,0.4891683282289722,0.33,0,2022-12-13 21:34:38.777761,0.51835217,0.03,-3.604344416423756
0,0.4626278543953188,0.33,0,2022-12-13 21:34:40.802999,0.4917395699999999,0.03,-3.519660703927287
0,0.5169620703476477,0.66,1,2022-12-13 21:34:44.836901,0.5450486,0.03,-2.75227885229383
0,0.48940539460572297,0.33,1,2022-12-13 21:34:46.887453,0.5176809,0.03,-2.8562633562960897
0,0.45955002943382706,0.33,0,2022-12-13 21:34:54.917463,0.4878304,0.03,-2.8590885594978976
0,0.741978,0.66,1,2022-12-13 21:43:09.912202,0.741978,0.03,0.0
0,0.6875724710480107,0.66,0,2022-12-13 21:43:12.276012,0.6951879999999999,0.03,-0.2928299199999999
0,0.7135444732417745,0.66,0,2022-12-13 21:43:14.349212,0.7189409999999999,0.03,-0.1983097599999999
0,0.679314194219585,0.66,0,2022-12-13 21:43:16.423598,0.6789681428571429,0.03,0.011469023999999994
0,0.655964160176411,0.66,0,2022-12-13 21:43:18.485034,0.6563082222222223,0.03,-0.011535007999999833
0,0.8342811942185138,1.0,1,2022-12-13 21:43:20.542026,0.643337,0.03,1.996712773120001
0,1,1.0,0,2022-12-13 21:43:22.681273,0.5944171,0.03,2.785571572736001
0,0.6552265410573643,0.66,1,2022-12-13 21:43:24.752415,0.5853433,0.03,1.2028045327360015
0,0.5692691690137208,0.66,0,2022-12-13 21:43:26.905149,0.54175,0.03,0.6509208847360015
0,0.6950896759888621,0.66,0,2022-12-13 21:43:29.047435,0.5355321,0.03,1.8434954277888007
0,0.5432697715715542,0.66,0,2022-12-13 21:43:31.105179,0.5461118999999999,0.03,-0.09953044833279989
0,0.6088252774631977,0.66,0,2022-12-13 21:43:33.237131,0.5777471999999999,0.03,0.7109556224757763
0,0.604084028873911,0.66,0,2022-12-13 21:43:35.290081,0.6254752,0.03,-1.2484090917642237
0,0.6316541847063549,0.66,0,2022-12-13 21:43:37.335175,0.656295,0.03,-1.7223855251722238
0,0.6159312718474588,0.66,0,2022-12-13 21:43:39.369250,0.63618169,0.03,-1.123972985012224
0,0.6163982253723331,0.66,0,2022-12-13 21:43:43.433952,0.63748859,0.03,-1.2140640644362244
0,0.552663086220854,0.66,0,2022-12-13 21:43:45.476720,0.57127489,0.03,-0.9686199819018244
0,0.5673142108275978,0.66,0,2022-12-13 21:43:47.501112,0.57646349,0.03,-0.3638088619479044
0,0.5563147114958901,0.66,0,2022-12-13 21:43:49.544895,0.5626673899999999,0.03,-0.23794752912588857
0,0.5539139443740114,0.66,0,2022-12-13 21:43:51.572641,0.56189919,0.03,-0.30948449972715597
0,0.6108085218902878,0.66,0,2022-12-13 21:43:55.617880,0.6146247,0.03,-0.13605564672106563
0,0.5872010428516479,0.66,0,2022-12-13 21:43:57.642185,0.5877627000000001,0.03,-0.01889937839229494
0,0.6121142770125172,0.66,0,2022-12-13 21:44:01.694149,0.6180268,0.03,-0.21950530225457188
0,0.5457626198989554,0.66,0,2022-12-13 21:44:03.740543,0.55193826,0.03,-0.23048879926327728
0,0.5408043298717344,0.66,0,2022-12-13 21:44:05.770429,0.54267666,0.03,-0.06444359687024162
0,0.5734226408807243,0.66,0,2022-12-13 21:44:07.797153,0.56849036,0.03,0.1522139736426543
0,0.6685553569013066,0.66,0,2022-12-13 21:44:11.839506,0.6300509599999999,0.03,0.8257005498862842
0,0.6731566174230791,0.66,0,2022-12-13 21:44:15.912865,0.6472222599999999,0.03,0.6229814326486833
0,0.7418479998019123,0.66,0,2022-12-13 21:44:17.976552,0.7317698,0.03,0.28963515898379033
0,0.7693777734224513,0.66,0,2022-12-13 21:44:20.015851,0.7430273,0.03,0.6303932602515386
0,0.7753122504447123,0.66,0,2022-12-13 21:44:22.061232,0.7005155,0.03,1.2508253825371094
0,0.7555648952444837,0.66,0,2022-12-13 21:44:24.127836,0.7176741999999999,0.03,0.8167016073484675
0,0.6806254280132523,0.66,0,2022-12-13 21:44:26.212840,0.6851245,0.03,-0.16248253748341263
0,0.6900674701942838,0.66,0,2022-12-13 21:44:28.237241,0.6912968,0.03,-0.0418409094696468
0,0.6830876895702279,0.66,0,2022-12-13 21:44:30.297035,0.6959777,0.03,-0.561534903329958
0,0.6968564701637022,0.66,0,2022-12-13 21:44:32.377382,0.7100693,0.03,-0.5805824677376324
0,0.7315558790178258,0.66,0,2022-12-13 21:44:34.403079,0.7306342,0.03,0.030260142582305416
0,0.7114353709898363,0.66,0,2022-12-13 21:44:36.448867,0.7202703,0.03,-0.34884515358025414
0,0.7300913202224688,0.66,0,2022-12-13 21:44:38.513360,0.7321724,0.03,-0.07189277849618281
0,0.691537489626098,0.66,0,2022-12-13 21:44:40.558016,0.7203658,0.03,-3.2427505497279014
0,0.6792604213334378,0.66,0,2022-12-13 21:44:42.653998,0.7063311999999999,0.03,-2.3264607504585397
0,0.6323211832317057,0.66,0,2022-12-13 21:44:44.728028,0.6607973000000001,0.03,-2.979935546948903
0,0.6214543916079441,0.66,0,2022-12-13 21:44:46.781929,0.649598,0.03,-2.782562773895026
0,0.6683332326575521,0.66,0,2022-12-13 21:44:48.868722,0.6962434,0.03,-2.664113387047936
0,0.6646028643146524,0.66,0,2022-12-13 21:44:50.940452,0.6828477000000001,0.03,-0.9369047214902853
0,0.6545273230304962,0.66,0,2022-12-13 21:44:53.025041,0.6793323,0.03,-1.7534963239165133
0,0.6206413683186963,0.66,0,2022-12-13 21:44:55.069029,0.6468527,0.03,-2.0691827914102814
0,0.689022955348542,0.66,0,2022-12-13 21:44:59.153164,0.7141230999999999,0.03,-1.8119916976870218
0,0.664974830243476,0.66,0,2022-12-13 21:45:01.217502,0.6928834,0.03,-2.6633492227084146
0,0.6547927543013441,0.66,0,2022-12-13 21:45:03.282720,0.6822508,0.03,-2.468264186497855
0,0.6955375888999202,0.66,0,2022-12-13 21:45:05.312566,0.7220354999999999,0.03,-2.1478377626494454
0,0.7103288828728241,0.66,0,2022-12-13 21:45:07.377210,0.7372132,0.03,-2.264749032637803
0,0.6543216656342346,0.66,0,2022-12-13 21:45:09.465489,0.6811399,0.03,-2.243761108062359
0,0.6430290023954831,0.66,0,2022-12-13 21:45:11.492693,0.6696286,0.03,-2.1773036054303514
0,0.6451510574735719,0.66,0,2022-12-13 21:45:13.573364,0.671329,0.03,-2.0604084983925075
0,0.6532782637514727,0.66,0,2022-12-13 21:45:15.641359,0.6797120999999999,0.03,-2.129706943064404
0,0.6702938398216528,0.66,0,2022-12-13 21:45:17.691675,0.6920158,0.03,-1.2875911778068594
0,0.6992036676590438,0.66,0,2022-12-13 21:45:19.757291,0.7204389000000001,0.03,-1.2304573714504783
0,0.6698504946666525,0.66,0,2022-12-13 21:45:21.785126,0.6915914,0.03,-1.2898824046577673
0,0.6607683128719224,0.66,0,2022-12-13 21:45:23.855424,0.6829644,0.03,-1.3465721235045787
0,0.6531403739022145,0.66,0,2022-12-13 21:45:25.899661,0.6727163,0.03,-1.0570794522432552
0,0.7072355363117052,0.66,0,2022-12-13 21:45:27.962488,0.6763317,0.03,0.7080987846937402
0,0.7229723612615302,0.66,0,2022-12-13 21:45:30.032963,0.683824,0.03,0.8350569778529825
0,0.6669789003635593,0.66,0,2022-12-13 21:45:32.083803,0.6599748999999999,0.03,0.20982864307178503
0,0.7033137648353369,0.66,0,2022-12-13 21:45:34.152686,0.685955,0.03,0.45655452823855075
0,0.6824787899505009,0.66,0,2022-12-13 21:45:36.193793,0.6822032,0.03,0.009144393978584409
0,0.715517060296435,0.66,0,2022-12-13 21:45:38.261397,0.7102989,0.03,0.16036448541457152
0,0.7150863595007108,0.66,0,2022-12-13 21:45:40.289349,0.6938929999999999,0.03,0.5344124447201514
0,0.6434759683849932,0.66,0,2022-12-13 21:45:42.355019,0.6563722,0.03,-0.5618985690407694
0,0.6593702333748376,0.66,0,2022-12-13 21:45:46.401254,0.6701361,0.03,-0.4445109010693231
0,0.7077559926759869,0.66,0,2022-12-13 21:45:48.428875,0.7130193,0.03,-0.19290970690071574
0,0.6977019052074032,0.66,0,2022-12-13 21:45:50.477437,0.7181352000000001,0.03,-1.1429085189243955
0,0.7177162114125886,0.66,0,2022-12-13 21:45:52.529503,0.7030835,0.03,0.39726964827251526
0,0.7560883401691266,0.66,0,2022-12-13 21:45:54.598620,0.7256828000000001,0.03,0.6998834437265791
0,0.7189779808679797,0.66,0,2022-12-13 21:45:56.657473,0.7171890000000001,0.03,0.0579223344887258
0,0.699085608692724,0.66,0,2022-12-13 21:45:58.689110,0.6913614,0.03,0.22910464709844297
0,0.655711561372402,0.66,0,2022-12-13 21:46:00.728448,0.6765269999999999,0.03,-1.1836734189092137
0,0.65848094476369,0.66,0,2022-12-13 21:46:02.795714,0.678398,0.03,-1.0903520224283305
0,0.6447810781404448,0.66,0,2022-12-13 21:46:04.841541,0.6609685,0.03,-0.7756177451734046
0,0.6574392847275528,0.66,0,2022-12-13 21:46:06.899118,0.6719538999999999,0.03,-0.6613007233694643
0,0.7353410961250169,0.66,0,2022-12-13 21:46:08.945366,0.7226785,0.03,0.3521251857182479
0,0.6786050313604629,0.66,0,2022-12-13 21:46:10.993021,0.6649054,0.03,0.37614228471646
0,0.65975904259291,0.66,0,2022-12-13 21:46:13.021275,0.6488053,0.03,0.3112458186709821
0,0.6443290964713934,0.66,0,2022-12-13 21:46:15.065916,0.6314512999999999,0.03,0.35715674551955345
0,0.6425776019081983,0.66,0,2022-12-13 21:46:17.111683,0.6589548,0.03,-0.7894523819662292
0,0.683630082929826,0.66,0,2022-12-13 21:46:19.137965,0.683419,0.03,0.007011459827674524
0,0.6137340161667083,0.66,0,2022-12-13 21:46:21.185532,0.6338555,0.03,-1.1108350667372024
0,0.656196209143158,0.66,0,2022-12-13 21:46:23.233467,0.6780266,0.03,-1.3007763144293698
0,0.6747633130487279,0.66,0,2022-12-13 21:46:25.300795,0.6957507,0.03,-1.2025723355815825
0,0.6251075370195764,0.66,0,2022-12-13 21:46:27.325281,0.6464542,0.03,-1.2432523525033528
0,0.6163517118989341,0.66,0,2022-12-13 21:46:29.352977,0.6359368,0.03,-1.057958766040769
0,0.6173891852863522,0.66,0,2022-12-13 21:46:31.397068,0.6391116,0.03,-1.287646087880963
0,0.6550471158233097,0.66,0,2022-12-13 21:46:35.487153,0.6780324,0.03,-1.4531871787914756
0,0.6511973765273549,0.66,0,2022-12-13 21:46:37.549947,0.6733342,0.03,-1.3390067185226324
0,0.6406830645527227,0.66,0,2022-12-13 21:46:39.577371,0.6622736,0.03,-1.2718395776325226
0,0.6780764032364982,0.66,0,2022-12-13 21:46:43.608490,0.6978442,0.03,-1.0756574547507647
0,0.6813727750390902,0.66,0,2022-12-13 21:46:45.654513,0.6993256999999999,0.03,-0.9123754865356903
0,0.6479803525494735,0.66,0,2022-12-13 21:46:47.680414,0.6657959,0.03,-0.9010366238278944
0,0.735295457442756,0.66,0,2022-12-13 21:46:51.730847,0.7556992,0.03,-1.1398242089124349
0,0.7286766614855649,0.66,0,2022-12-13 21:46:53.777454,0.7413947000000001,0.03,-0.5515341128321241
0,0.750131456891381,0.66,0,2022-12-13 21:46:55.825738,0.7495654999999999,0.03,0.018689488097050753
0,0.7347856894565027,0.66,0,2022-12-13 21:46:57.929193,0.7321438,0.03,0.08439903451881817
0,0.726316623416899,0.66,0,2022-12-13 21:46:59.977480,0.7263821,0.03,-0.002184938009571119
0,0.7542767803438533,0.66,0,2022-12-13 21:47:02.084284,0.7167052,0.03,0.8119901038754771
0,0.7297881866551034,0.66,0,2022-12-13 21:47:04.155519,0.7141175000000001,0.03,0.42025928056740713
0,0.7085932781349213,0.66,0,2022-12-13 21:47:06.273434,0.7173228,0.03,-0.34387727339277924
0,0.7013231110997178,0.66,0,2022-12-13 21:47:08.365721,0.7105423,0.03,-0.36716736404263633
0,0.6947343115168848,0.66,0,2022-12-13 21:47:10.410434,0.6998504,0.03,-0.18697591083933413
0,0.6980074807398452,0.66,0,2022-12-13 21:47:12.512442,0.7067784,0.03,-0.3458254069388606
0,0.6268592728710278,0.66,0,2022-12-13 21:47:14.556020,0.6416410000000001,0.03,-0.6787005132611328
0,0.5986360878035137,0.66,0,2022-12-13 21:47:16.599878,0.6139234,0.03,-0.712487144262498
0,0.6042458850386462,0.66,0,2022-12-13 21:47:18.624402,0.6243981000000001,0.03,-1.113950820938003
0,0.648988958485738,0.66,0,2022-12-13 21:47:20.650486,0.6452115999999999,0.03,0.11859332907962788
0,0.7099542592777748,0.66,0,2022-12-13 21:47:22.715775,0.6592566000000001,0.03,0.9895121879610517
0,0.6891431026289568,0.66,0,2022-12-13 21:47:24.778244,0.7065512999999999,0.03,-0.868151364430397
0,0.6992848197288984,0.66,0,2022-12-13 21:47:26.837320,0.7156334,0.03,-0.7873538559966834
0,0.721877163232276,0.66,0,2022-12-13 21:47:28.861001,0.7359511,0.03,-0.633240417454525
0,0.7256436519515337,0.66,0,2022-12-13 21:47:30.921097,0.7273984,0.03,-0.060272010707554446
0,0.7201368109873151,0.66,0,2022-12-13 21:47:32.945693,0.7325355,0.03,-0.5332239944765054
0,0.8101876855365328,0.66,0,2022-12-13 21:47:36.995144,0.7672375,0.03,0.8885794366417568
0,0.8335013521685093,1.0,1,2022-12-13 21:47:39.063050,0.7409722,0.03,1.4071515968964092
0,0.8217895903855899,0.66,1,2022-12-13 21:47:43.159895,0.7357395999999999,0.03,1.3528236682111519
0,0.8425961663453613,1.0,1,2022-12-13 21:47:45.224044,0.7174557,0.03,1.6431335593607375
0,0.9190381259152786,1.0,0,2022-12-13 21:47:47.273363,0.7119245999999999,0.03,2.0673416570839613
0,0.7222412202473364,0.66,1,2022-12-13 21:47:49.340020,0.6773054999999999,0.03,0.9154333010165095
0,0.7317993771933728,0.66,0,2022-12-13 21:47:51.401556,0.6904249,0.03,0.8667429615008218
0,0.7606109180773727,0.66,0,2022-12-13 21:47:53.433442,0.6900843,0.03,1.2092251672599574
0,0.695078930378572,0.66,0,2022-12-13 21:47:57.503798,0.6778134999999998,0.03,0.4545817878242651
0,0.6618254993158984,0.66,0,2022-12-13 21:47:59.581148,0.6720166,0.03,-0.4150660845398256
0,0.6637161156294816,0.66,0,2022-12-13 21:48:03.645206,0.6785831,0.03,-0.6843185591499177
0,0.6629926384951007,0.66,0,2022-12-13 21:48:05.711987,0.6757354000000001,0.03,-0.5529657032974742
0,0.6142760572525058,0.66,0,2022-12-13 21:48:07.736687,0.6285351,0.03,-0.6449313239715911
