,Alpha,Cost,ColdStarts,initialDecision,initialDecisionIndex
1347,0.5,5.491517417907715e-06,1,"[1, 0, 0, 0, 0, 1, 1]",67
1348,0.5,4.004770320892334e-06,1,"[1, 0, 0, 0, 1, 0, 0]",68
1349,0.5,2.372770320892334e-06,2,"[1, 0, 0, 0, 1, 0, 1]",69
1350,0.5,2.655517417907715e-06,2,"[1, 0, 0, 0, 1, 1, 0]",70
1351,0.5,2.5542645149230957e-06,1,"[1, 0, 0, 0, 1, 1, 1]",71
1352,0.5,6.248770320892334e-06,1,"[1, 0, 0, 1, 0, 0, 0]",72
1353,0.5,5.400770320892334e-06,1,"[1, 0, 0, 1, 0, 0, 1]",73
1354,0.5,5.720770320892334e-06,1,"[1, 0, 0, 1, 0, 1, 0]",74
1355,0.5,4.835517417907715e-06,1,"[1, 0, 0, 1, 0, 1, 1]",75
1356,0.5,3.311517417907715e-06,1,"[1, 0, 0, 1, 1, 0, 0]",76
1357,0.5,2.463517417907715e-06,1,"[1, 0, 0, 1, 1, 0, 1]",77
1358,0.5,1.9250116119384766e-06,2,"[1, 0, 0, 1, 1, 1, 0]",78
1359,0.5,1.8610116119384766e-06,1,"[1, 0, 0, 1, 1, 1, 1]",79
1360,0.5,6.120770320892334e-06,1,"[1, 0, 1, 0, 0, 0, 0]",80
1361,0.5,2.372770320892334e-06,2,"[1, 0, 1, 0, 0, 0, 1]",81
1362,0.5,5.592770320892334e-06,1,"[1, 0, 1, 0, 0, 1, 0]",82
1363,0.5,1.7702645149230957e-06,2,"[1, 0, 1, 0, 0, 1, 1]",83
1364,0.5,2.655517417907715e-06,2,"[1, 0, 1, 0, 1, 0, 0]",84
1365,0.5,2.372770320892334e-06,1,"[1, 0, 1, 0, 1, 0, 1]",85
1366,0.5,2.655517417907715e-06,1,"[1, 0, 1, 0, 1, 1, 0]",86
1367,0.5,1.7702645149230957e-06,1,"[1, 0, 1, 0, 1, 1, 1]",87
1368,0.5,4.8995174179077155e-06,2,"[1, 0, 1, 1, 0, 0, 0]",88
1369,0.5,4.014264514923096e-06,2,"[1, 0, 1, 1, 0, 0, 1]",89
1370,0.5,4.8995174179077155e-06,1,"[1, 0, 1, 1, 0, 1, 0]",90
1371,0.5,4.014264514923096e-06,1,"[1, 0, 1, 1, 0, 1, 1]",91
1372,0.5,1.9250116119384766e-06,2,"[1, 0, 1, 1, 1, 0, 0]",92
1373,0.5,1.6422645149230958e-06,1,"[1, 0, 1, 1, 1, 0, 1]",93
1374,0.5,1.9250116119384766e-06,1,"[1, 0, 1, 1, 1, 1, 0]",94
1375,0.5,1.0397587089538575e-06,1,"[1, 0, 1, 1, 1, 1, 1]",95
1376,0.5,6.440770320892334e-06,1,"[1, 1, 0, 0, 0, 0, 0]",96
1377,0.5,2.6927703208923337e-06,2,"[1, 1, 0, 0, 0, 0, 1]",97
1378,0.5,5.875517417907715e-06,1,"[1, 1, 0, 0, 0, 1, 0]",98
1379,0.5,2.0530116119384765e-06,2,"[1, 1, 0, 0, 0, 1, 1]",99
1380,0.5,2.756770320892334e-06,2,"[1, 1, 0, 0, 1, 0, 0]",100
1381,0.5,2.6927703208923337e-06,1,"[1, 1, 0, 0, 1, 0, 1]",101
1382,0.5,2.9382645149230958e-06,1,"[1, 1, 0, 0, 1, 1, 0]",102
1383,0.5,2.0530116119384765e-06,1,"[1, 1, 0, 0, 1, 1, 1]",103
1384,0.5,5.784770320892334e-06,1,"[1, 1, 0, 1, 0, 0, 0]",104
1385,0.5,4.936770320892334e-06,1,"[1, 1, 0, 1, 0, 0, 1]",105
1386,0.5,5.219517417907715e-06,1,"[1, 1, 0, 1, 0, 1, 0]",106
1387,0.5,4.334264514923096e-06,1,"[1, 1, 0, 1, 0, 1, 1]",107
1388,0.5,2.847517417907715e-06,1,"[1, 1, 0, 1, 1, 0, 0]",108
1389,0.5,1.999517417907715e-06,1,"[1, 1, 0, 1, 1, 0, 1]",109
1390,0.5,2.245011611938477e-06,1,"[1, 1, 0, 1, 1, 1, 0]",110
1391,0.5,1.3597587089538576e-06,1,"[1, 1, 0, 1, 1, 1, 1]",111
1392,0.5,5.6567703208923345e-06,1,"[1, 1, 1, 0, 0, 0, 0]",112
1393,0.5,4.808770320892334e-06,1,"[1, 1, 1, 0, 0, 0, 1]",113
1394,0.5,5.0915174179077155e-06,1,"[1, 1, 1, 0, 0, 1, 0]",114
1395,0.5,4.206264514923096e-06,1,"[1, 1, 1, 0, 0, 1, 1]",115
1396,0.5,2.756770320892334e-06,1,"[1, 1, 1, 0, 1, 0, 0]",116
1397,0.5,1.9087703208923337e-06,1,"[1, 1, 1, 0, 1, 0, 1]",117
1398,0.5,2.1542645149230957e-06,1,"[1, 1, 1, 0, 1, 1, 0]",118
1399,0.5,1.2690116119384764e-06,1,"[1, 1, 1, 0, 1, 1, 1]",119
1400,0.5,4.963517417907715e-06,1,"[1, 1, 1, 1, 0, 0, 0]",120
1401,0.5,4.115517417907715e-06,1,"[1, 1, 1, 1, 0, 0, 1]",121
1402,0.5,4.398264514923096e-06,1,"[1, 1, 1, 1, 0, 1, 0]",122
1403,0.5,3.513011611938477e-06,1,"[1, 1, 1, 1, 0, 1, 1]",123
1404,0.5,2.026264514923096e-06,1,"[1, 1, 1, 1, 1, 0, 0]",124
1405,0.5,1.1782645149230957e-06,1,"[1, 1, 1, 1, 1, 0, 1]",125
1406,0.5,1.4237587089538575e-06,1,"[1, 1, 1, 1, 1, 1, 0]",126
1407,0.5,5.385058059692383e-07,1,"[1, 1, 1, 1, 1, 1, 1]",127
1408,0.55,6.904770320892334e-06,0,"[0, 0, 0, 0, 0, 0, 0]",0
1409,0.55,6.056770320892334e-06,0,"[0, 0, 0, 0, 0, 0, 1]",1
1410,0.55,6.376770320892334e-06,0,"[0, 0, 0, 0, 0, 1, 0]",2
1411,0.55,2.5542645149230957e-06,1,"[0, 0, 0, 0, 0, 1, 1]",3
1412,0.55,4.004770320892334e-06,0,"[0, 0, 0, 0, 1, 0, 0]",4
1413,0.55,2.372770320892334e-06,1,"[0, 0, 0, 0, 1, 0, 1]",5
1414,0.55,2.655517417907715e-06,1,"[0, 0, 0, 0, 1, 1, 0]",6
1415,0.55,1.7702645149230957e-06,1,"[0, 0, 0, 0, 1, 1, 1]",7
1416,0.55,6.248770320892334e-06,0,"[0, 0, 0, 1, 0, 0, 0]",8
1417,0.55,5.400770320892334e-06,0,"[0, 0, 0, 1, 0, 0, 1]",9
1418,0.55,5.720770320892334e-06,0,"[0, 0, 0, 1, 0, 1, 0]",10
1419,0.55,4.835517417907715e-06,0,"[0, 0, 0, 1, 0, 1, 1]",11
1420,0.55,3.311517417907715e-06,0,"[0, 0, 0, 1, 1, 0, 0]",12
1421,0.55,2.463517417907715e-06,0,"[0, 0, 0, 1, 1, 0, 1]",13
1422,0.55,1.9250116119384766e-06,1,"[0, 0, 0, 1, 1, 1, 0]",14
1423,0.55,1.8610116119384766e-06,0,"[0, 0, 0, 1, 1, 1, 1]",15
1424,0.55,6.120770320892334e-06,0,"[0, 0, 1, 0, 0, 0, 0]",16
1425,0.55,5.272770320892334e-06,0,"[0, 0, 1, 0, 0, 0, 1]",17
1426,0.55,2.655517417907715e-06,1,"[0, 0, 1, 0, 0, 1, 0]",18
1427,0.55,1.7702645149230957e-06,1,"[0, 0, 1, 0, 0, 1, 1]",19
1428,0.55,2.655517417907715e-06,1,"[0, 0, 1, 0, 1, 0, 0]",20
1429,0.55,2.372770320892334e-06,0,"[0, 0, 1, 0, 1, 0, 1]",21
1430,0.55,2.655517417907715e-06,0,"[0, 0, 1, 0, 1, 1, 0]",22
1431,0.55,1.7702645149230957e-06,0,"[0, 0, 1, 0, 1, 1, 1]",23
1432,0.55,4.8995174179077155e-06,1,"[0, 0, 1, 1, 0, 0, 0]",24
1433,0.55,4.014264514923096e-06,1,"[0, 0, 1, 1, 0, 0, 1]",25
1434,0.55,4.8995174179077155e-06,0,"[0, 0, 1, 1, 0, 1, 0]",26
1435,0.55,4.014264514923096e-06,0,"[0, 0, 1, 1, 0, 1, 1]",27
1436,0.55,1.9250116119384766e-06,1,"[0, 0, 1, 1, 1, 0, 0]",28
1437,0.55,1.6422645149230958e-06,0,"[0, 0, 1, 1, 1, 0, 1]",29
1438,0.55,1.9250116119384766e-06,0,"[0, 0, 1, 1, 1, 1, 0]",30
1439,0.55,1.0397587089538575e-06,0,"[0, 0, 1, 1, 1, 1, 1]",31
1440,0.55,3.540770320892334e-06,1,"[0, 1, 0, 0, 0, 0, 0]",32
1441,0.55,5.592770320892334e-06,0,"[0, 1, 0, 0, 0, 0, 1]",33
1442,0.55,5.875517417907715e-06,0,"[0, 1, 0, 0, 0, 1, 0]",34
1443,0.55,4.990264514923096e-06,0,"[0, 1, 0, 0, 0, 1, 1]",35
1444,0.55,3.540770320892334e-06,0,"[0, 1, 0, 0, 1, 0, 0]",36
1445,0.55,2.6927703208923337e-06,0,"[0, 1, 0, 0, 1, 0, 1]",37
1446,0.55,2.9382645149230958e-06,0,"[0, 1, 0, 0, 1, 1, 0]",38
1447,0.55,2.0530116119384765e-06,0,"[0, 1, 0, 0, 1, 1, 1]",39
1448,0.55,5.784770320892334e-06,0,"[0, 1, 0, 1, 0, 0, 0]",40
1449,0.55,1.999517417907715e-06,1,"[0, 1, 0, 1, 0, 0, 1]",41
1450,0.55,5.219517417907715e-06,0,"[0, 1, 0, 1, 0, 1, 0]",42
1451,0.55,4.334264514923096e-06,0,"[0, 1, 0, 1, 0, 1, 1]",43
1452,0.55,2.847517417907715e-06,0,"[0, 1, 0, 1, 1, 0, 0]",44
1453,0.55,1.999517417907715e-06,0,"[0, 1, 0, 1, 1, 0, 1]",45
1454,0.55,2.245011611938477e-06,0,"[0, 1, 0, 1, 1, 1, 0]",46
1455,0.55,1.3597587089538576e-06,0,"[0, 1, 0, 1, 1, 1, 1]",47
1456,0.55,2.756770320892334e-06,1,"[0, 1, 1, 0, 0, 0, 0]",48
1457,0.55,4.808770320892334e-06,0,"[0, 1, 1, 0, 0, 0, 1]",49
1458,0.55,5.0915174179077155e-06,0,"[0, 1, 1, 0, 0, 1, 0]",50
1459,0.55,4.206264514923096e-06,0,"[0, 1, 1, 0, 0, 1, 1]",51
1460,0.55,2.756770320892334e-06,0,"[0, 1, 1, 0, 1, 0, 0]",52
1461,0.55,1.9087703208923337e-06,0,"[0, 1, 1, 0, 1, 0, 1]",53
1462,0.55,2.1542645149230957e-06,0,"[0, 1, 1, 0, 1, 1, 0]",54
1463,0.55,1.2690116119384764e-06,0,"[0, 1, 1, 0, 1, 1, 1]",55
1464,0.55,4.963517417907715e-06,0,"[0, 1, 1, 1, 0, 0, 0]",56
1465,0.55,4.115517417907715e-06,0,"[0, 1, 1, 1, 0, 0, 1]",57
1466,0.55,4.398264514923096e-06,0,"[0, 1, 1, 1, 0, 1, 0]",58
1467,0.55,3.513011611938477e-06,0,"[0, 1, 1, 1, 0, 1, 1]",59
1468,0.55,2.026264514923096e-06,0,"[0, 1, 1, 1, 1, 0, 0]",60
1469,0.55,1.1782645149230957e-06,0,"[0, 1, 1, 1, 1, 0, 1]",61
1470,0.55,1.4237587089538575e-06,0,"[0, 1, 1, 1, 1, 1, 0]",62
1471,0.55,5.385058059692383e-07,0,"[0, 1, 1, 1, 1, 1, 1]",63
1472,0.55,6.904770320892334e-06,1,"[1, 0, 0, 0, 0, 0, 0]",64
1473,0.55,6.056770320892334e-06,1,"[1, 0, 0, 0, 0, 0, 1]",65
1474,0.55,6.376770320892334e-06,1,"[1, 0, 0, 0, 0, 1, 0]",66
1475,0.55,2.5542645149230957e-06,2,"[1, 0, 0, 0, 0, 1, 1]",67
1476,0.55,4.004770320892334e-06,1,"[1, 0, 0, 0, 1, 0, 0]",68
1477,0.55,2.372770320892334e-06,2,"[1, 0, 0, 0, 1, 0, 1]",69
1478,0.55,2.655517417907715e-06,2,"[1, 0, 0, 0, 1, 1, 0]",70
1479,0.55,1.7702645149230957e-06,2,"[1, 0, 0, 0, 1, 1, 1]",71
1480,0.55,6.248770320892334e-06,1,"[1, 0, 0, 1, 0, 0, 0]",72
1481,0.55,5.400770320892334e-06,1,"[1, 0, 0, 1, 0, 0, 1]",73
1482,0.55,5.720770320892334e-06,1,"[1, 0, 0, 1, 0, 1, 0]",74
1483,0.55,4.835517417907715e-06,1,"[1, 0, 0, 1, 0, 1, 1]",75
1484,0.55,3.311517417907715e-06,1,"[1, 0, 0, 1, 1, 0, 0]",76
1485,0.55,2.463517417907715e-06,1,"[1, 0, 0, 1, 1, 0, 1]",77
1486,0.55,1.9250116119384766e-06,2,"[1, 0, 0, 1, 1, 1, 0]",78
1487,0.55,1.8610116119384766e-06,1,"[1, 0, 0, 1, 1, 1, 1]",79
1488,0.55,6.120770320892334e-06,1,"[1, 0, 1, 0, 0, 0, 0]",80
1489,0.55,5.272770320892334e-06,1,"[1, 0, 1, 0, 0, 0, 1]",81
1490,0.55,5.592770320892334e-06,1,"[1, 0, 1, 0, 0, 1, 0]",82
1491,0.55,1.7702645149230957e-06,2,"[1, 0, 1, 0, 0, 1, 1]",83
1492,0.55,2.655517417907715e-06,2,"[1, 0, 1, 0, 1, 0, 0]",84
1493,0.55,2.372770320892334e-06,1,"[1, 0, 1, 0, 1, 0, 1]",85
1494,0.55,2.655517417907715e-06,1,"[1, 0, 1, 0, 1, 1, 0]",86
1495,0.55,1.7702645149230957e-06,1,"[1, 0, 1, 0, 1, 1, 1]",87
1496,0.55,4.8995174179077155e-06,2,"[1, 0, 1, 1, 0, 0, 0]",88
1497,0.55,4.014264514923096e-06,2,"[1, 0, 1, 1, 0, 0, 1]",89
1498,0.55,4.8995174179077155e-06,1,"[1, 0, 1, 1, 0, 1, 0]",90
1499,0.55,4.014264514923096e-06,1,"[1, 0, 1, 1, 0, 1, 1]",91
1500,0.55,1.9250116119384766e-06,2,"[1, 0, 1, 1, 1, 0, 0]",92
1501,0.55,1.6422645149230958e-06,1,"[1, 0, 1, 1, 1, 0, 1]",93
1502,0.55,1.9250116119384766e-06,1,"[1, 0, 1, 1, 1, 1, 0]",94
1503,0.55,1.0397587089538575e-06,1,"[1, 0, 1, 1, 1, 1, 1]",95
1504,0.55,3.540770320892334e-06,2,"[1, 1, 0, 0, 0, 0, 0]",96
1505,0.55,5.592770320892334e-06,1,"[1, 1, 0, 0, 0, 0, 1]",97
1506,0.55,5.875517417907715e-06,1,"[1, 1, 0, 0, 0, 1, 0]",98
1507,0.55,4.990264514923096e-06,1,"[1, 1, 0, 0, 0, 1, 1]",99
1508,0.55,3.540770320892334e-06,1,"[1, 1, 0, 0, 1, 0, 0]",100
1509,0.55,2.6927703208923337e-06,1,"[1, 1, 0, 0, 1, 0, 1]",101
1510,0.55,2.9382645149230958e-06,1,"[1, 1, 0, 0, 1, 1, 0]",102
1511,0.55,2.0530116119384765e-06,1,"[1, 1, 0, 0, 1, 1, 1]",103
1512,0.55,5.784770320892334e-06,1,"[1, 1, 0, 1, 0, 0, 0]",104
1513,0.55,1.999517417907715e-06,2,"[1, 1, 0, 1, 0, 0, 1]",105
1514,0.55,5.219517417907715e-06,1,"[1, 1, 0, 1, 0, 1, 0]",106
1515,0.55,4.334264514923096e-06,1,"[1, 1, 0, 1, 0, 1, 1]",107
1516,0.55,2.026264514923096e-06,2,"[1, 1, 0, 1, 1, 0, 0]",108
1517,0.55,1.999517417907715e-06,1,"[1, 1, 0, 1, 1, 0, 1]",109
1518,0.55,2.245011611938477e-06,1,"[1, 1, 0, 1, 1, 1, 0]",110
1519,0.55,1.3597587089538576e-06,1,"[1, 1, 0, 1, 1, 1, 1]",111
1520,0.55,2.756770320892334e-06,2,"[1, 1, 1, 0, 0, 0, 0]",112
1521,0.55,4.808770320892334e-06,1,"[1, 1, 1, 0, 0, 0, 1]",113
1522,0.55,5.0915174179077155e-06,1,"[1, 1, 1, 0, 0, 1, 0]",114
1523,0.55,4.206264514923096e-06,1,"[1, 1, 1, 0, 0, 1, 1]",115
1524,0.55,2.756770320892334e-06,1,"[1, 1, 1, 0, 1, 0, 0]",116
1525,0.55,1.9087703208923337e-06,1,"[1, 1, 1, 0, 1, 0, 1]",117
1526,0.55,2.1542645149230957e-06,1,"[1, 1, 1, 0, 1, 1, 0]",118
1527,0.55,1.2690116119384764e-06,1,"[1, 1, 1, 0, 1, 1, 1]",119
1528,0.55,4.963517417907715e-06,1,"[1, 1, 1, 1, 0, 0, 0]",120
1529,0.55,4.115517417907715e-06,1,"[1, 1, 1, 1, 0, 0, 1]",121
1530,0.55,4.398264514923096e-06,1,"[1, 1, 1, 1, 0, 1, 0]",122
1531,0.55,3.513011611938477e-06,1,"[1, 1, 1, 1, 0, 1, 1]",123
1532,0.55,2.026264514923096e-06,1,"[1, 1, 1, 1, 1, 0, 0]",124
1533,0.55,1.1782645149230957e-06,1,"[1, 1, 1, 1, 1, 0, 1]",125
1534,0.55,1.4237587089538575e-06,1,"[1, 1, 1, 1, 1, 1, 0]",126
1535,0.55,5.385058059692383e-07,1,"[1, 1, 1, 1, 1, 1, 1]",127
1536,0.6,6.904770320892334e-06,0,"[0, 0, 0, 0, 0, 0, 0]",0
1537,0.6,6.056770320892334e-06,0,"[0, 0, 0, 0, 0, 0, 1]",1
1538,0.6,6.376770320892334e-06,0,"[0, 0, 0, 0, 0, 1, 0]",2
1539,0.6,5.491517417907715e-06,0,"[0, 0, 0, 0, 0, 1, 1]",3
1540,0.6,4.004770320892334e-06,0,"[0, 0, 0, 0, 1, 0, 0]",4
1541,0.6,2.372770320892334e-06,1,"[0, 0, 0, 0, 1, 0, 1]",5
1542,0.6,2.655517417907715e-06,1,"[0, 0, 0, 0, 1, 1, 0]",6
1543,0.6,2.5542645149230957e-06,0,"[0, 0, 0, 0, 1, 1, 1]",7
1544,0.6,6.248770320892334e-06,0,"[0, 0, 0, 1, 0, 0, 0]",8
1545,0.6,5.400770320892334e-06,0,"[0, 0, 0, 1, 0, 0, 1]",9
1546,0.6,5.720770320892334e-06,0,"[0, 0, 0, 1, 0, 1, 0]",10
1547,0.6,4.835517417907715e-06,0,"[0, 0, 0, 1, 0, 1, 1]",11
1548,0.6,3.311517417907715e-06,0,"[0, 0, 0, 1, 1, 0, 0]",12
1549,0.6,2.463517417907715e-06,0,"[0, 0, 0, 1, 1, 0, 1]",13
1550,0.6,2.7462645149230958e-06,0,"[0, 0, 0, 1, 1, 1, 0]",14
1551,0.6,1.8610116119384766e-06,0,"[0, 0, 0, 1, 1, 1, 1]",15
1552,0.6,6.120770320892334e-06,0,"[0, 0, 1, 0, 0, 0, 0]",16
1553,0.6,5.272770320892334e-06,0,"[0, 0, 1, 0, 0, 0, 1]",17
1554,0.6,2.655517417907715e-06,1,"[0, 0, 1, 0, 0, 1, 0]",18
1555,0.6,1.7702645149230957e-06,1,"[0, 0, 1, 0, 0, 1, 1]",19
1556,0.6,2.655517417907715e-06,1,"[0, 0, 1, 0, 1, 0, 0]",20
1557,0.6,2.372770320892334e-06,0,"[0, 0, 1, 0, 1, 0, 1]",21
1558,0.6,2.655517417907715e-06,0,"[0, 0, 1, 0, 1, 1, 0]",22
1559,0.6,1.7702645149230957e-06,0,"[0, 0, 1, 0, 1, 1, 1]",23
1560,0.6,5.427517417907715e-06,0,"[0, 0, 1, 1, 0, 0, 0]",24
1561,0.6,4.014264514923096e-06,1,"[0, 0, 1, 1, 0, 0, 1]",25
1562,0.6,4.8995174179077155e-06,0,"[0, 0, 1, 1, 0, 1, 0]",26
1563,0.6,4.014264514923096e-06,0,"[0, 0, 1, 1, 0, 1, 1]",27
1564,0.6,1.9250116119384766e-06,1,"[0, 0, 1, 1, 1, 0, 0]",28
1565,0.6,1.6422645149230958e-06,0,"[0, 0, 1, 1, 1, 0, 1]",29
1566,0.6,1.9250116119384766e-06,0,"[0, 0, 1, 1, 1, 1, 0]",30
1567,0.6,1.0397587089538575e-06,0,"[0, 0, 1, 1, 1, 1, 1]",31
1568,0.6,6.440770320892334e-06,0,"[0, 1, 0, 0, 0, 0, 0]",32
1569,0.6,5.592770320892334e-06,0,"[0, 1, 0, 0, 0, 0, 1]",33
1570,0.6,5.875517417907715e-06,0,"[0, 1, 0, 0, 0, 1, 0]",34
1571,0.6,4.990264514923096e-06,0,"[0, 1, 0, 0, 0, 1, 1]",35
1572,0.6,2.756770320892334e-06,1,"[0, 1, 0, 0, 1, 0, 0]",36
1573,0.6,2.6927703208923337e-06,0,"[0, 1, 0, 0, 1, 0, 1]",37
1574,0.6,2.9382645149230958e-06,0,"[0, 1, 0, 0, 1, 1, 0]",38
1575,0.6,2.0530116119384765e-06,0,"[0, 1, 0, 0, 1, 1, 1]",39
1576,0.6,5.784770320892334e-06,0,"[0, 1, 0, 1, 0, 0, 0]",40
1577,0.6,1.999517417907715e-06,1,"[0, 1, 0, 1, 0, 0, 1]",41
1578,0.6,5.219517417907715e-06,0,"[0, 1, 0, 1, 0, 1, 0]",42
1579,0.6,4.334264514923096e-06,0,"[0, 1, 0, 1, 0, 1, 1]",43
1580,0.6,2.026264514923096e-06,1,"[0, 1, 0, 1, 1, 0, 0]",44
1581,0.6,1.999517417907715e-06,0,"[0, 1, 0, 1, 1, 0, 1]",45
1582,0.6,2.245011611938477e-06,0,"[0, 1, 0, 1, 1, 1, 0]",46
1583,0.6,1.3597587089538576e-06,0,"[0, 1, 0, 1, 1, 1, 1]",47
1584,0.6,5.6567703208923345e-06,0,"[0, 1, 1, 0, 0, 0, 0]",48
1585,0.6,4.808770320892334e-06,0,"[0, 1, 1, 0, 0, 0, 1]",49
1586,0.6,5.0915174179077155e-06,0,"[0, 1, 1, 0, 0, 1, 0]",50
1587,0.6,4.206264514923096e-06,0,"[0, 1, 1, 0, 0, 1, 1]",51
1588,0.6,2.756770320892334e-06,0,"[0, 1, 1, 0, 1, 0, 0]",52
1589,0.6,1.9087703208923337e-06,0,"[0, 1, 1, 0, 1, 0, 1]",53
1590,0.6,2.1542645149230957e-06,0,"[0, 1, 1, 0, 1, 1, 0]",54
1591,0.6,1.2690116119384764e-06,0,"[0, 1, 1, 0, 1, 1, 1]",55
1592,0.6,4.963517417907715e-06,0,"[0, 1, 1, 1, 0, 0, 0]",56
1593,0.6,4.115517417907715e-06,0,"[0, 1, 1, 1, 0, 0, 1]",57
1594,0.6,4.398264514923096e-06,0,"[0, 1, 1, 1, 0, 1, 0]",58
1595,0.6,3.513011611938477e-06,0,"[0, 1, 1, 1, 0, 1, 1]",59
1596,0.6,2.026264514923096e-06,0,"[0, 1, 1, 1, 1, 0, 0]",60
1597,0.6,1.1782645149230957e-06,0,"[0, 1, 1, 1, 1, 0, 1]",61
1598,0.6,1.4237587089538575e-06,0,"[0, 1, 1, 1, 1, 1, 0]",62
1599,0.6,5.385058059692383e-07,0,"[0, 1, 1, 1, 1, 1, 1]",63
1600,0.6,6.904770320892334e-06,1,"[1, 0, 0, 0, 0, 0, 0]",64
1601,0.6,6.056770320892334e-06,1,"[1, 0, 0, 0, 0, 0, 1]",65
1602,0.6,6.376770320892334e-06,1,"[1, 0, 0, 0, 0, 1, 0]",66
1603,0.6,5.491517417907715e-06,1,"[1, 0, 0, 0, 0, 1, 1]",67
1604,0.6,4.004770320892334e-06,1,"[1, 0, 0, 0, 1, 0, 0]",68
1605,0.6,2.372770320892334e-06,2,"[1, 0, 0, 0, 1, 0, 1]",69
1606,0.6,2.655517417907715e-06,2,"[1, 0, 0, 0, 1, 1, 0]",70
1607,0.6,2.5542645149230957e-06,1,"[1, 0, 0, 0, 1, 1, 1]",71
1608,0.6,6.248770320892334e-06,1,"[1, 0, 0, 1, 0, 0, 0]",72
1609,0.6,5.400770320892334e-06,1,"[1, 0, 0, 1, 0, 0, 1]",73
1610,0.6,5.720770320892334e-06,1,"[1, 0, 0, 1, 0, 1, 0]",74
1611,0.6,4.835517417907715e-06,1,"[1, 0, 0, 1, 0, 1, 1]",75
1612,0.6,2.7462645149230958e-06,2,"[1, 0, 0, 1, 1, 0, 0]",76
1613,0.6,2.463517417907715e-06,1,"[1, 0, 0, 1, 1, 0, 1]",77
1614,0.6,2.7462645149230958e-06,1,"[1, 0, 0, 1, 1, 1, 0]",78
1615,0.6,1.8610116119384766e-06,1,"[1, 0, 0, 1, 1, 1, 1]",79
1616,0.6,3.220770320892334e-06,2,"[1, 0, 1, 0, 0, 0, 0]",80
1617,0.6,5.272770320892334e-06,1,"[1, 0, 1, 0, 0, 0, 1]",81
1618,0.6,2.655517417907715e-06,2,"[1, 0, 1, 0, 0, 1, 0]",82
1619,0.6,1.7702645149230957e-06,2,"[1, 0, 1, 0, 0, 1, 1]",83
1620,0.6,2.655517417907715e-06,2,"[1, 0, 1, 0, 1, 0, 0]",84
1621,0.6,2.372770320892334e-06,1,"[1, 0, 1, 0, 1, 0, 1]",85
1622,0.6,2.655517417907715e-06,1,"[1, 0, 1, 0, 1, 1, 0]",86
1623,0.6,1.7702645149230957e-06,1,"[1, 0, 1, 0, 1, 1, 1]",87
1624,0.6,4.8995174179077155e-06,2,"[1, 0, 1, 1, 0, 0, 0]",88
1625,0.6,4.014264514923096e-06,2,"[1, 0, 1, 1, 0, 0, 1]",89
1626,0.6,4.8995174179077155e-06,1,"[1, 0, 1, 1, 0, 1, 0]",90
1627,0.6,4.014264514923096e-06,1,"[1, 0, 1, 1, 0, 1, 1]",91
1628,0.6,1.9250116119384766e-06,2,"[1, 0, 1, 1, 1, 0, 0]",92
1629,0.6,1.6422645149230958e-06,1,"[1, 0, 1, 1, 1, 0, 1]",93
1630,0.6,1.9250116119384766e-06,1,"[1, 0, 1, 1, 1, 1, 0]",94
1631,0.6,1.0397587089538575e-06,1,"[1, 0, 1, 1, 1, 1, 1]",95
1632,0.6,6.440770320892334e-06,1,"[1, 1, 0, 0, 0, 0, 0]",96
1633,0.6,5.592770320892334e-06,1,"[1, 1, 0, 0, 0, 0, 1]",97
1634,0.6,5.875517417907715e-06,1,"[1, 1, 0, 0, 0, 1, 0]",98
1635,0.6,4.990264514923096e-06,1,"[1, 1, 0, 0, 0, 1, 1]",99
1636,0.6,2.756770320892334e-06,2,"[1, 1, 0, 0, 1, 0, 0]",100
1637,0.6,2.6927703208923337e-06,1,"[1, 1, 0, 0, 1, 0, 1]",101
1638,0.6,2.9382645149230958e-06,1,"[1, 1, 0, 0, 1, 1, 0]",102
1639,0.6,2.0530116119384765e-06,1,"[1, 1, 0, 0, 1, 1, 1]",103
1640,0.6,5.784770320892334e-06,1,"[1, 1, 0, 1, 0, 0, 0]",104
1641,0.6,1.999517417907715e-06,2,"[1, 1, 0, 1, 0, 0, 1]",105
1642,0.6,5.219517417907715e-06,1,"[1, 1, 0, 1, 0, 1, 0]",106
1643,0.6,4.334264514923096e-06,1,"[1, 1, 0, 1, 0, 1, 1]",107
1644,0.6,2.026264514923096e-06,2,"[1, 1, 0, 1, 1, 0, 0]",108
1645,0.6,1.999517417907715e-06,1,"[1, 1, 0, 1, 1, 0, 1]",109
1646,0.6,2.245011611938477e-06,1,"[1, 1, 0, 1, 1, 1, 0]",110
1647,0.6,1.3597587089538576e-06,1,"[1, 1, 0, 1, 1, 1, 1]",111
1648,0.6,5.6567703208923345e-06,1,"[1, 1, 1, 0, 0, 0, 0]",112
1649,0.6,4.808770320892334e-06,1,"[1, 1, 1, 0, 0, 0, 1]",113
1650,0.6,5.0915174179077155e-06,1,"[1, 1, 1, 0, 0, 1, 0]",114
1651,0.6,4.206264514923096e-06,1,"[1, 1, 1, 0, 0, 1, 1]",115
1652,0.6,2.756770320892334e-06,1,"[1, 1, 1, 0, 1, 0, 0]",116
1653,0.6,1.9087703208923337e-06,1,"[1, 1, 1, 0, 1, 0, 1]",117
